fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
-0.043269231;0.001960784;0.136144578;-0.071932515;0.327091988;0.047700348;-0.075081206;-0.008868325;-0.08;-0.139302326;-0.211935484;6
0.081730769;0.021568627;-0.044578313;0.192638037;0.021454006;0.002404181;0.082691415;0.111046848;0.010909091;0.011860465;-0.018387097;5
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
-0.168269231;-0.135294118;-0.05060241;-0.087269939;-0.020089021;-0.070766551;-0.114524362;-0.04048583;0.029090909;-0.069534884;-0.211935484;6
-0.004807692;-0.096078431;-0.020481928;0.098312883;0.048160237;-0.056829268;0.075730858;0.078658184;-0.170909091;0.035116279;-0.244193548;7
0.033653846;0.330392157;-0.140963855;-0.076533742;0.065964392;-0.035923345;0.036287703;0.019086177;0.010909091;-0.011395349;-0.131290323;4
0.004807692;-0.145098039;-0.03253012;0.105981595;0.012551929;0.040731707;-0.014756381;0.049161365;0.138181818;-0.081162791;-0.066774194;6
-0.014423077;0.060784314;-0.020481928;0.032361963;0.03925816;-0.039407666;0.031647332;0.041449778;0.247272727;0.174651163;0.078387097;7
0.043269231;0.041176471;-0.026506024;-0.075;-0.02305638;-0.011533101;0.013085847;-0.020050125;0.010909091;0.07;0.046129032;5
-0.052884615;-0.066666667;-0.026506024;0.081441718;0.006617211;0.047700348;0.020046404;0.015808753;0.029090909;-0.127674419;0.046129032;5
-0.139423077;0.217647059;-0.122891566;-0.021319018;-0.05272997;-0.081219512;-0.072761021;-0.061885483;0.265454545;0.45372093;0.481612903;7
0.129807692;0.237254902;0.003614458;-0.079601227;-0.011186944;-0.060313589;0.066450116;-0.006554849;0.047272727;-0.116046512;0.013870968;5
0.091346154;0.001960784;-0.014457831;-0.065797546;0.000682493;-0.025470383;0.161577726;0.006554849;0.038181818;0.174651163;-0.11516129;5
-0.043269231;-0.056862745;0.003614458;-0.076533742;-0.067566766;0.072090592;-0.054199536;-0.085213033;-0.007272727;0.244418605;0.191290323;6
0.091346154;0.001960784;-0.014457831;-0.065797546;0.000682493;-0.025470383;0.161577726;0.006554849;0.038181818;0.174651163;-0.11516129;5
0.004807692;0.041176471;-0.038554217;0.147392638;-0.034925816;0.079059233;0.108213457;0.103720841;0.138181818;0.128139535;-0.244193548;6
-0.004807692;-0.164705882;0.051807229;-0.081134969;-0.011186944;0.05466899;-0.014756381;-0.065741276;-0.007272727;0.290930233;0.126774194;7
-0.0625;-0.017647059;-0.008433735;0.136656442;-0.043827893;0.099965157;0.108213457;0.083863505;0.110909091;0.139767442;-0.179677419;5
-0.043269231;-0.056862745;0.003614458;-0.076533742;-0.067566766;0.072090592;-0.054199536;-0.085213033;-0.007272727;0.244418605;0.191290323;6
-0.014423077;0.021568627;-0.026506024;-0.05506135;-0.061632047;0.005888502;-0.072761021;-0.04646231;0.110909091;0.163023256;0.126774194;7
-0.014423077;0.021568627;-0.026506024;-0.05506135;-0.061632047;0.005888502;-0.072761021;-0.04646231;0.110909091;0.163023256;0.126774194;7
0.024038462;-0.076470588;-0.020481928;-0.084202454;-0.079436202;-0.109094077;-0.256055684;-0.090418354;0.010909091;-0.150930233;0.239677419;6
0.033653846;-0.076470588;0.015662651;-0.059662577;-0.05272997;-0.046376307;0.04324826;-0.003855793;0.265454545;0.000232558;0.013870968;6
0.197115385;-0.017647059;-0.002409639;0.026226994;-0.064599407;0.040731707;0.147656613;0.030460767;-0.052727273;-0.034651163;0.046129032;6
0.0625;-0.02745098;-0.008433735;0.027760736;-0.064599407;0.061637631;0.163897912;0.031424716;-0.061818182;-0.034651163;0.046129032;6
0.024038462;-0.076470588;-0.020481928;-0.084202454;-0.079436202;-0.109094077;-0.256055684;-0.090418354;0.010909091;-0.150930233;0.239677419;6
-0.052884615;-0.007843137;0.075903614;0.072239264;0.021454006;0.030278746;0.089651972;0.056101793;-0.007272727;0.209534884;-0.179677419;5
-0.033653846;0.021568627;0.03373494;0.021625767;-0.02305638;0.089512195;0.187099768;0.036630037;0.001818182;0.011860465;-0.179677419;5
-0.014423077;0.021568627;-0.026506024;-0.05506135;-0.061632047;0.005888502;-0.072761021;-0.04646231;0.110909091;0.163023256;0.126774194;7
-0.024038462;0.080392157;0.112048193;0.05690184;0.012551929;-0.021986063;0.003805104;0.043956044;-0.107272727;-0.104418605;-0.179677419;5
-0.067307692;-0.066666667;0.021686747;-0.04892638;-0.073501484;-0.053344948;-0.135406032;-0.062463852;0.183636364;-0.023023256;0.239677419;5
-0.033653846;-0.096078431;0.045783133;0.119785276;-0.020089021;0.040731707;-0.021716937;0.053595527;0.083636364;0.267674419;-0.034516129;7
-0.033653846;-0.096078431;0.045783133;0.119785276;-0.020089021;0.040731707;-0.021716937;0.053595527;0.083636364;0.267674419;-0.034516129;7
-0.033653846;-0.096078431;0.045783133;0.119785276;-0.020089021;0.040731707;-0.021716937;0.053595527;0.083636364;0.267674419;-0.034516129;7
-0.024038462;-0.017647059;-0.074698795;-0.053527607;-0.058664688;0.044216028;-0.028677494;-0.059957586;0.029090909;-0.127674419;0.126774194;7
-0.024038462;0.070588235;0.009638554;-0.005981595;0.051127596;-0.015017422;0.027006961;0.026412184;-0.08;-0.023023256;-0.179677419;6
-0.033653846;0.001960784;-0.03253012;0.214877301;-0.014154303;0.016341463;0.013085847;0.119529593;-0.043636364;-0.127674419;-0.292580645;5
-0.024038462;0.080392157;0.112048193;0.05690184;0.012551929;-0.021986063;0.003805104;0.043956044;-0.107272727;-0.104418605;-0.179677419;5
-0.024038462;-0.017647059;-0.074698795;-0.053527607;-0.058664688;0.044216028;-0.028677494;-0.059957586;0.029090909;-0.127674419;0.126774194;7
-0.033653846;-0.096078431;0.045783133;0.119785276;-0.020089021;0.040731707;-0.021716937;0.053595527;0.083636364;0.267674419;-0.034516129;7
-0.067307692;-0.066666667;0.021686747;-0.04892638;-0.073501484;-0.053344948;-0.135406032;-0.062463852;0.183636364;-0.023023256;0.239677419;5
-0.225961538;-0.08627451;-0.074698795;-0.083435583;-0.037893175;0.187073171;0.047888631;-0.013109697;0.138181818;-0.081162791;-0.405483871;5
0.110576923;-0.037254902;-0.044578313;-0.071932515;-0.037893175;0.002404181;-0.005475638;-0.016194332;0.229090909;0.023488372;-0.018387097;7
0.091346154;-0.105882353;-0.062650602;-0.071932515;-0.049762611;0.012857143;-0.024037123;-0.024677077;0.165454545;-0.092790698;0.03;7
0.014423077;-0.037254902;-0.056626506;0.040030675;-0.046795252;0.023310105;0.187099768;0.045498361;0.256363636;-0.034651163;-0.050645161;6
-0.100961538;0.315686275;-0.201204819;-0.078067485;-0.005252226;0.127839721;0.136055684;-0.038172354;0.338181818;-0.069534884;0.062258065;5
-0.091346154;0.16372549;-0.044578313;-0.076533742;-0.055697329;-0.042891986;-0.06812065;-0.048582996;0.101818182;-0.150930233;-0.002258065;6
-0.014423077;0.001960784;-0.03253012;-0.061196319;-0.100207715;0.002404181;-0.08900232;-0.064777328;0.065454545;-0.116046512;0.191290323;7
-0.004807692;0.158823529;-0.080722892;0.147392638;0.057062315;0.089512195;0.110533643;0.093310199;-0.052727273;-0.04627907;-0.308709677;5
0.033653846;-0.037254902;-0.038554217;0.076840491;-0.034925816;0.016341463;0.082691415;0.071910546;0.010909091;-0.057906977;-0.244193548;5
0.177884615;0.031372549;0.238554217;0.12208589;-0.005252226;-0.028954704;0.122134571;0.118180066;-0.207272727;0.45372093;-0.292580645;5
0.129807692;0.041176471;-0.044578313;-0.065797546;0.048160237;-0.032439024;-0.119164733;-0.082128398;-0.08;-0.023023256;0.368709677;6
0.033653846;-0.037254902;-0.038554217;0.076840491;-0.034925816;0.016341463;0.082691415;0.071910546;0.010909091;-0.057906977;-0.244193548;5
0.177884615;0.031372549;0.238554217;0.12208589;-0.005252226;-0.028954704;0.122134571;0.118180066;-0.207272727;0.45372093;-0.292580645;5
0.0625;-0.145098039;0.027710843;-0.081134969;-0.067566766;0.023310105;-0.079721578;-0.055523424;0.083636364;0.046744186;0.207419355;6
0.225961538;-0.135294118;0.021686747;-0.081134969;-0.034925816;0.002404181;-0.12612529;-0.050896472;-0.125454545;0.07;0.17516129;6
0.052884615;-0.076470588;0.021686747;-0.079601227;-0.05272997;-0.025470383;-0.114524362;-0.051667631;-0.043636364;0.139767442;0.207419355;6
-0.072115385;-0.125490196;0.009638554;0.144325153;-0.011186944;0.068606272;0.045568445;0.046655099;0.047272727;-0.139302326;0.013870968;5
0.072115385;-0.047058824;0.039759036;-0.018251534;0.060029674;-0.074250871;-0.109883991;0.016965491;-0.016363636;0.360697674;-0.131290323;5
0.120192308;0.050980392;-0.068674699;-0.018251534;0.003649852;-0.039407666;0.029327146;0.024484288;0.029090909;-0.023023256;-0.034516129;5
0.028846154;-0.105882353;-0.056626506;0.049233129;0.217299703;0.072090592;0.091972158;0.034316561;-0.034545455;-0.057906977;-0.050645161;6
-0.014423077;-0.154901961;-0.020481928;-0.018251534;0.006617211;0.009372822;-0.058839907;-0.009253904;0.129090909;-0.057906977;-0.066774194;7
-0.110576923;-0.096078431;0.015662651;-0.079601227;0.000682493;-0.091672474;-0.156287703;-0.038750723;0.465454545;0.221162791;0.062258065;7
-0.100961538;-0.125490196;-0.03253012;-0.085736196;-0.026023739;0.026794425;-0.026357309;-0.038943513;0.047272727;0.023488372;-0.195806452;5
-0.024038462;-0.047058824;-0.026506024;0.123619632;0.033323442;-0.021986063;0.013085847;0.068633121;0.129090909;0.058372093;-0.050645161;6
0.028846154;-0.105882353;-0.056626506;0.049233129;0.217299703;0.072090592;0.091972158;0.034316561;-0.034545455;-0.057906977;-0.050645161;6
0.014423077;0.060784314;0.03373494;0.007822086;0.060029674;0.026794425;0.054849188;0.031039136;-0.070909091;0.046744186;-0.163548387;5
-0.043269231;0.394117647;-0.044578313;-0.045858896;0.068931751;-0.035923345;0.017726218;-0.010217852;-0.007272727;-0.104418605;-0.195806452;5
0.043269231;-0.056862745;-0.014457831;-0.062730061;-0.082403561;0.033763066;-0.135406032;-0.089454405;-0.116363636;-0.174186047;0.38483871;7
-0.043269231;0.001960784;-0.038554217;0.070705521;-0.011186944;0.033763066;0.022366589;0.074416811;-0.043636364;-0.034651163;-0.292580645;5
0.004807692;0.119607843;-0.068674699;-0.006748466;0.104540059;0.141777003;0.38199536;0.058800848;0.192727273;0.093255814;-0.179677419;5
-0.004807692;-0.08627451;-0.062650602;-0.019785276;-0.034925816;0.124355401;0.152296984;0.003855793;0.038181818;0.232790698;-0.066774194;5
0.024038462;-0.047058824;-0.056626506;-0.015184049;-0.020089021;0.086027875;0.133735499;0.015423173;0.001818182;0.33744186;-0.082903226;4
-0.038461538;-0.135294118;0.051807229;-0.079601227;0.012551929;0.05466899;-0.021716937;-0.054752265;0.074545455;0.232790698;0.094516129;7
-0.033653846;-0.125490196;0.063855422;0.095245399;0.018486647;0.103449477;0.045568445;0.055523424;0.065454545;0.244418605;-0.034516129;7
0.024038462;-0.125490196;0.003614458;-0.082668712;-0.037893175;-0.028954704;-0.151647332;-0.082128398;0.047272727;-0.092790698;0.271935484;6
-0.014423077;0.050980392;0.003614458;0.003220859;0.062997033;-0.001080139;0.040928074;0.027376133;-0.070909091;-0.011395349;-0.195806452;6
0.033653846;0.021568627;-0.044578313;-0.075;-0.014154303;0.037247387;0.091972158;-0.047426258;0.001818182;0.081627907;0.126774194;6
0.014423077;-0.047058824;-0.002409639;-0.082668712;-0.008219585;0.037247387;-0.065800464;-0.054366686;-0.134545455;0.18627907;0.046129032;6
0.110576923;-0.145098039;-0.05060241;-0.081134969;-0.037893175;-0.070766551;-0.121484919;-0.068633121;-0.189090909;-0.116046512;0.110645161;8
-0.0625;-0.066666667;0.003614458;0.003220859;-0.046795252;0.002404181;-0.109883991;-0.050125313;0.12;-0.04627907;0.320322581;7
0.139423077;0.119607843;0.045783133;0.027760736;0.012551929;-0.070766551;-0.037958237;0.07518797;0.183636364;0.000232558;-0.195806452;5
-0.091346154;0.060784314;-0.014457831;-0.067331288;-0.046795252;0.009372822;0.008445476;-0.097937151;0.192727273;-0.092790698;0.38483871;7
-0.024038462;-0.154901961;-0.05060241;-0.076533742;-0.020089021;-0.049860627;-0.017076566;-0.055137845;0.010909091;-0.04627907;0.110645161;7
0.264423077;0.369607843;-0.074698795;-0.067331288;-0.020089021;-0.049860627;-0.042598608;-0.040871409;-0.170909091;0.593255814;0.336451613;6
-0.004807692;-0.017647059;0.039759036;0.01702454;0.000682493;0.033763066;0.094292343;0.035280509;0.010909091;0.000232558;-0.195806452;5
-0.091346154;0.060784314;-0.014457831;-0.067331288;-0.046795252;0.009372822;0.008445476;-0.097937151;0.192727273;-0.092790698;0.38483871;7
-0.091346154;0.021568627;-0.020481928;-0.067331288;-0.046795252;0.009372822;0.008445476;-0.097937151;0.201818182;-0.092790698;0.38483871;7
0.014423077;-0.125490196;-0.020481928;0.105981595;0.00958457;0.037247387;-0.042598608;0.058608059;0.010909091;-0.150930233;-0.163548387;7
0.100961538;0.090196078;-0.014457831;-0.054294479;-0.026023739;-0.105609756;-0.265336427;-0.055909003;0.001818182;-0.150930233;0.223548387;6
0.033653846;0.070588235;-0.05060241;-0.012116564;-0.040860534;-0.042891986;-0.042598608;-0.012724118;-0.234545455;0.197906977;-0.034516129;7
0.033653846;0.041176471;-0.056626506;-0.012116564;-0.037893175;-0.042891986;-0.042598608;-0.012724118;-0.243636364;0.197906977;-0.034516129;7
0.072115385;-0.174509804;-0.002409639;-0.082668712;-0.043827893;-0.00804878;-0.105243619;-0.058993638;-0.116363636;0.221162791;0.110645161;6
-0.0625;-0.02745098;-0.014457831;-0.04892638;-0.046795252;-0.011533101;0.027006961;-0.074416811;-0.007272727;-0.209069767;0.239677419;6
0.024038462;0.031372549;-0.098795181;-0.082668712;-0.011186944;-0.049860627;0.013085847;-0.018507808;-0.052727273;-0.104418605;-0.147419355;5
0.072115385;-0.096078431;-0.03253012;0.010889571;-0.014154303;-0.021986063;-0.065800464;0.048582996;0.010909091;-0.081162791;-0.211935484;6
0.110576923;-0.105882353;-0.026506024;-0.061196319;-0.049762611;0.05815331;-0.044918794;-0.087912088;-0.143636364;-0.185813953;0.38483871;6
0.033653846;-0.08627451;-0.038554217;0.073773006;0.045192878;0.037247387;0.024686775;0.071717756;-0.18;0.116511628;-0.195806452;6
0.072115385;0.041176471;-0.05060241;0.047699387;-0.046795252;-0.070766551;-0.005475638;-0.006362059;-0.08;-0.057906977;0.255806452;6
0.024038462;0.031372549;-0.098795181;-0.082668712;-0.011186944;-0.049860627;0.013085847;-0.018507808;-0.052727273;-0.104418605;-0.147419355;5
-0.024038462;-0.066666667;-0.026506024;-0.070398773;-0.058664688;-0.001080139;-0.024037123;-0.041835358;0.165454545;-0.011395349;0.110645161;6
0.014423077;-0.115686275;0.015662651;-0.058128834;-0.049762611;-0.025470383;-0.093642691;-0.052824369;-0.070909091;-0.139302326;0.110645161;7
0.110576923;-0.105882353;-0.026506024;-0.061196319;-0.049762611;0.05815331;-0.044918794;-0.087912088;-0.143636364;-0.185813953;0.38483871;6
-0.024038462;-0.037254902;0.027710843;0.024693252;-0.011186944;0.072090592;0.112853828;0.034123771;0.02;-0.034651163;-0.211935484;5
0.033653846;-0.08627451;-0.038554217;0.073773006;0.045192878;0.037247387;0.024686775;0.071717756;-0.18;0.116511628;-0.195806452;6
0.072115385;-0.096078431;-0.03253012;0.010889571;-0.014154303;-0.021986063;-0.065800464;0.048582996;0.010909091;-0.081162791;-0.211935484;6
0.004807692;0.021568627;-0.05060241;-0.047392638;-0.014154303;-0.032439024;-0.033317865;0.005398111;-0.007272727;0.011860465;-0.195806452;6
-0.0625;0.001960784;-0.038554217;0.059969325;-0.046795252;-0.032439024;-0.070440835;-0.002313476;0.010909091;-0.150930233;0.03;6
0.004807692;0.031372549;-0.008433735;-0.079601227;-0.064599407;-0.053344948;0.06412993;-0.037015616;-0.125454545;0.058372093;-0.11516129;6
-0.014423077;-0.047058824;-0.05060241;-0.073466258;-0.028991098;-0.025470383;0.010765661;-0.027761712;0.101818182;0.058372093;-0.034516129;6
-0.0625;0.001960784;-0.038554217;0.059969325;-0.046795252;-0.032439024;-0.070440835;-0.002313476;0.010909091;-0.150930233;0.03;6
-0.110576923;-0.047058824;-0.03253012;0.05;-0.061632047;-0.032439024;-0.040278422;-0.02891845;0.083636364;-0.127674419;0.126774194;6
-0.033653846;-0.056862745;0.1;0.153527607;0.006617211;0.002404181;0.1012529;0.097165992;-0.152727273;0.000232558;-0.276451613;6
0.014423077;-0.096078431;0.021686747;-0.075;-0.008219585;-0.06728223;-0.079721578;-0.035473299;-0.007272727;0.011860465;0.046129032;5
0.004807692;0.031372549;-0.008433735;-0.079601227;-0.064599407;-0.053344948;0.06412993;-0.037015616;-0.125454545;0.058372093;-0.11516129;6
0.004807692;0.021568627;-0.05060241;-0.047392638;-0.014154303;-0.032439024;-0.033317865;0.005398111;-0.007272727;0.011860465;-0.195806452;6
-0.033653846;0.178431373;-0.014457831;-0.021319018;-0.055697329;-0.070766551;-0.153967517;-0.045305572;0.065454545;0.128139535;0.159032258;7
-0.033653846;-0.047058824;0.015662651;0.151993865;-0.02305638;0.026794425;-0.012436195;0.101021785;0.065454545;-0.092790698;-0.276451613;5
-0.033653846;-0.047058824;0.015662651;0.151993865;-0.02305638;0.026794425;-0.012436195;0.101021785;0.065454545;-0.092790698;-0.276451613;5
-0.033653846;-0.047058824;0.015662651;0.151993865;-0.02305638;0.026794425;-0.012436195;0.101021785;0.065454545;-0.092790698;-0.276451613;5
-0.024038462;-0.017647059;0.027710843;0.001687117;0.368635015;0.113902439;0.145336427;0.030846347;0.001818182;-0.127674419;-0.179677419;6
-0.014423077;-0.017647059;0.03373494;0.000153374;0.371602374;0.099965157;0.143016241;0.031231926;0.001818182;-0.127674419;-0.179677419;6
0.0625;0.001960784;0.03373494;0.058435583;-0.002284866;0.082543554;0.163897912;0.061692693;-0.025454545;0.163023256;-0.147419355;6
-0.033653846;-0.047058824;0.015662651;0.151993865;-0.02305638;0.026794425;-0.012436195;0.101021785;0.065454545;-0.092790698;-0.276451613;5
-0.004807692;-0.047058824;0.051807229;0.015490798;-0.005252226;0.072090592;0.1174942;0.03470214;0.029090909;-0.011395349;-0.195806452;6
0.091346154;-0.02745098;0.003614458;0.112116564;-0.005252226;0.106933798;0.105893271;0.111046848;0.029090909;0.30255814;-0.260322581;5
0.091346154;-0.02745098;0.003614458;0.112116564;-0.005252226;0.106933798;0.105893271;0.111046848;0.029090909;0.30255814;-0.260322581;5
-0.120192308;-0.076470588;-0.068674699;-0.078067485;0.00958457;-0.035923345;0.038607889;-0.020050125;0.501818182;-0.069534884;-0.082903226;5
-0.043269231;-0.066666667;0.063855422;0.015490798;-0.002284866;0.040731707;0.1012529;0.032774243;0.047272727;-0.034651163;-0.228064516;5
-0.004807692;-0.047058824;0.051807229;0.015490798;-0.005252226;0.072090592;0.1174942;0.03470214;0.029090909;-0.011395349;-0.195806452;6
-0.004807692;-0.037254902;0.021686747;0.016257669;-0.008219585;0.082543554;0.115174014;0.03450935;0.010909091;0.011860465;-0.179677419;6
0.091346154;-0.02745098;-0.03253012;0.012423313;-0.017121662;0.037247387;0.094292343;0.027183343;-0.043636364;0.128139535;-0.066774194;6
0.091346154;-0.02745098;0.003614458;0.112116564;-0.005252226;0.106933798;0.105893271;0.111046848;0.029090909;0.30255814;-0.260322581;5
-0.004807692;-0.115686275;-0.026506024;0.061503067;0.000682493;0.082543554;0.010765661;0.022749181;0.010909091;-0.104418605;0.046129032;6
-0.158653846;0.001960784;-0.026506024;-0.081134969;-0.05272997;-0.060313589;-0.160928074;-0.044727203;0.047272727;0.058372093;-0.082903226;6
0.0625;-0.096078431;-0.014457831;0.001687117;-0.049762611;0.061637631;0.050208817;-0.023905919;-0.143636364;-0.127674419;0.062258065;6
0.0625;-0.017647059;-0.020481928;-0.027453988;-0.055697329;-0.021986063;-0.107563805;-0.060728745;-0.034545455;-0.127674419;0.239677419;7
0.129807692;0.090196078;0.184337349;0.115184049;-0.008219585;-0.046376307;0.075730858;0.091189512;-0.18;0.360697674;-0.195806452;5
0.072115385;0.119607843;-0.038554217;-0.018251534;-0.046795252;-0.011533101;-0.086682135;-0.043956044;0.029090909;0.151395349;0.288064516;7
0.0625;-0.017647059;-0.05060241;-0.071932515;-0.02305638;-0.021986063;-0.021716937;-0.016965491;0.238181818;0.081627907;-0.018387097;6
0.0625;-0.096078431;-0.014457831;0.001687117;-0.049762611;0.061637631;0.050208817;-0.023905919;-0.143636364;-0.127674419;0.062258065;6
0.004807692;-0.047058824;-0.008433735;0.153527607;-0.002284866;0.092996516;0.033967517;0.061692693;0.029090909;-0.081162791;-0.002258065;5
-0.149038462;-0.076470588;-0.014457831;-0.042791411;-0.028991098;-0.046376307;-0.109883991;-0.023520339;0.201818182;0.011860465;-0.11516129;6
-0.033653846;-0.105882353;-0.014457831;-0.075;-0.014154303;-0.00456446;-0.040278422;-0.059379217;-0.116363636;-0.034651163;-0.002258065;6
-0.033653846;0.070588235;-0.03253012;0.092177914;0.015519288;0.176620209;0.173178654;0.042413727;-0.025454545;0.023488372;-0.099032258;6
-0.033653846;0.011764706;-0.014457831;-0.071932515;-0.031958457;-0.039407666;-0.137726218;-0.066898014;0.074545455;0.232790698;0.142903226;7
-0.004807692;0.021568627;-0.068674699;-0.00291411;0.042225519;0.019825784;0.119814385;0.088297667;-0.007272727;0.023488372;-0.211935484;5
0.100961538;0.22745098;0.015662651;-0.00291411;0.015519288;-0.018501742;0.08037123;0.084827453;-0.089090909;0.046744186;-0.131290323;5
0.100961538;0.22745098;0.003614458;-0.058128834;0.00958457;-0.077735192;-0.007795824;-0.012531328;-0.089090909;0.023488372;-0.082903226;5
-0.033653846;0.011764706;-0.014457831;-0.071932515;-0.031958457;-0.039407666;-0.137726218;-0.066898014;0.074545455;0.232790698;0.142903226;7
0.024038462;0.011764706;-0.03253012;0.044631902;0.006617211;0.051184669;0.00612529;0.01735107;-0.052727273;0.000232558;-0.034516129;6
-0.033653846;0.070588235;-0.03253012;0.092177914;0.015519288;0.176620209;0.173178654;0.042413727;-0.025454545;0.023488372;-0.099032258;6
-0.033653846;-0.105882353;-0.014457831;-0.075;-0.014154303;-0.00456446;-0.040278422;-0.059379217;-0.116363636;-0.034651163;-0.002258065;6
0.052884615;-0.076470588;-0.03253012;0.041564417;0.003649852;-0.021986063;-0.100603248;0.025448236;-0.025454545;-0.023023256;-0.11516129;7
0.004807692;0.330392157;0.051807229;0.086042945;0.062997033;-0.039407666;-0.017076566;0.063042221;0.001818182;-0.174186047;-0.195806452;5
-0.004807692;0.041176471;-0.03253012;-0.024386503;-0.034925816;-0.035923345;-0.08900232;-0.072103335;-0.098181818;-0.023023256;0.304193548;7
-0.052884615;-0.076470588;-0.086746988;0.090644172;0.006617211;0.065121951;0.015406032;0.051667631;-0.025454545;-0.081162791;-0.195806452;6
0.004807692;0.330392157;0.051807229;0.086042945;0.062997033;-0.039407666;-0.017076566;0.063042221;0.001818182;-0.174186047;-0.195806452;5
0.110576923;-0.047058824;-0.03253012;-0.056595092;0.006617211;0.047700348;0.061809745;0.02313476;0.065454545;0.267674419;-0.163548387;6
-0.014423077;-0.007843137;-0.002409639;-0.042791411;-0.034925816;-0.091672474;-0.216612529;-0.049354155;-0.098181818;-0.104418605;-0.002258065;6
-0.014423077;-0.007843137;-0.002409639;-0.042791411;-0.034925816;-0.091672474;-0.216612529;-0.049354155;-0.098181818;-0.104418605;-0.002258065;6
-0.014423077;0.158823529;-0.068674699;-0.032055215;-0.040860534;-0.056829268;-0.091322506;-0.074224022;0.065454545;0.046744186;0.368709677;7
0.014423077;0.060784314;-0.020481928;-0.070398773;-0.002284866;0.030278746;0.008445476;-0.050125313;-0.18;-0.04627907;0.046129032;6
0.043269231;-0.017647059;-0.002409639;0.08297546;0.033323442;0.044216028;-0.026357309;0.056487372;-0.08;0.07;-0.082903226;6
-0.100961538;-0.105882353;0.003614458;-0.070398773;-0.002284866;0.211463415;0.073410673;-0.070368228;0.174545455;0.476976744;0.207419355;8
0.043269231;-0.017647059;-0.002409639;0.08297546;0.033323442;0.044216028;-0.026357309;0.056487372;-0.08;0.07;-0.082903226;6
-0.100961538;-0.105882353;0.003614458;-0.070398773;-0.002284866;0.211463415;0.073410673;-0.070368228;0.174545455;0.476976744;0.207419355;8
-0.004807692;-0.105882353;0.015662651;-0.076533742;-0.028991098;0.009372822;-0.070440835;-0.075959129;0.001818182;0.197906977;0.239677419;6
0.024038462;0.149019608;-0.020481928;0.003220859;-0.061632047;-0.070766551;-0.000835267;-0.052824369;-0.007272727;-0.034651163;0.336451613;6
-0.100961538;0.03627451;-0.038554217;-0.074233129;-0.058664688;-0.070766551;-0.158607889;-0.078272605;0.165454545;-0.104418605;0.223548387;8
-0.091346154;-0.105882353;-0.03253012;-0.087269939;-0.055697329;-0.105609756;-0.256055684;-0.080007712;-0.052727273;-0.19744186;0.013870968;5
-0.024038462;0.060784314;-0.092771084;0.000153374;0.107507418;0.040731707;0.235823666;0.059764797;0.210909091;-0.011395349;-0.211935484;5
0.168269231;0.050980392;0.003614458;0.08297546;0.03925816;0.023310105;0.235823666;0.092924619;-0.016363636;0.035116279;-0.082903226;6
-0.120192308;-0.154901961;-0.044578313;-0.032055215;-0.02305638;-0.060313589;-0.095962877;0.014844804;0.156363636;-0.034651163;-0.211935484;5
-0.100961538;-0.145098039;-0.044578313;-0.019785276;-0.020089021;-0.056829268;-0.082041763;0.015037594;0.156363636;-0.023023256;-0.195806452;6
0.081730769;-0.096078431;0.009638554;-0.00904908;0.027388724;-0.035923345;0.013085847;0.033930981;0.047272727;0.058372093;-0.050645161;6
0.081730769;-0.115686275;0.015662651;-0.007515337;0.024421365;-0.035923345;0.022366589;0.034316561;0.056363636;0.058372093;-0.050645161;6
-0.081730769;-0.017647059;-0.110843373;-0.078067485;0.042225519;0.05466899;0.036287703;-0.008868325;-0.043636364;0.023488372;-0.292580645;5
0.043269231;0.041176471;0.009638554;-0.076533742;0.012551929;-0.095156794;0.057169374;-0.030075188;0.047272727;-0.081162791;0.03;5
0.081730769;0.021568627;0.003614458;-0.079601227;0.006617211;-0.109094077;-0.044918794;-0.060921535;-0.007272727;-0.174186047;0.255806452;6
0.100961538;-0.115686275;-0.020481928;0.015490798;0.012551929;0.079059233;0.031647332;0.040871409;-0.061818182;-0.139302326;-0.163548387;6
-0.043269231;-0.007843137;-0.026506024;0.067638037;-0.05272997;-0.063797909;-0.047238979;-0.008482745;-0.007272727;-0.139302326;0.110645161;6
0.004807692;-0.115686275;0.021686747;-0.070398773;-0.034925816;0.002404181;-0.100603248;-0.086369771;-0.234545455;0.116511628;0.239677419;6
0.100961538;-0.115686275;-0.020481928;0.015490798;0.012551929;0.079059233;0.031647332;0.040871409;-0.061818182;-0.139302326;-0.163548387;6
